data_structure,version_id,seq_no,comp_no,table_id,modification,length_old,min_length,max_length,conf_length,req_opt
PLN,8,2,764,338,O,,,,,R
PLN,8,3,765,0,O,,,,62#,O
PLN,8,4,766,0,O,,,,8=,O
PLN,9,1,255,0,O,,,,20=,R
PLN,9,2,256,338,O,,,,,R
PLN,9,3,257,0,O,,,,62#,O
PLN,9,4,258,0,O,,,,8=,O
PLN,61,1,242,0,O,20,,20,,R
PLN,61,2,243,338,O,8,,8,,R
PLN,61,3,244,0,O,62,,62,,O
PLN,61,4,245,0,O,8,,8,,O
PLN,81,1,280,0,O,,,,,R
PLN,81,2,281,338,O,,,,,R
PLN,81,3,282,0,O,,,,,O
PLN,81,4,283,0,O,,,,,O
PLN,91,1,255,0,O,,,,,R
PLN,91,2,256,338,O,,,,,R
PLN,91,3,257,0,O,,,,,O
PLN,91,4,258,0,O,,,,,O
PLN,92,1,721,0,O,,,,20=,R
PLN,92,2,722,338,O,,,,,R
PLN,92,3,723,0,O,,,,62#,O
PLN,92,4,724,0,O,,,,8=,O
PN,2,1,21,0,,,,,,
PN,2,2,22,0,,,,,,
PN,2,3,23,0,,,,,,
PN,2,4,24,0,,,,,,
PN,2,5,25,0,,,,,,
PN,2,6,26,0,,,,,,
PN,4,1,368,0,O,,,,,
PN,4,2,22,0,O,,,,,
PN,4,3,23,0,O,,,,,
PN,4,4,273,0,O,,,,,
PN,4,5,235,0,O,,,,,
PN,4,6,203,0,O,,,,,
PN,5,1,201,0,O,,,,,
PN,5,2,22,0,O,,,,,
PN,5,3,23,0,O,,,,,
PN,5,4,273,0,O,,,,,
PN,5,5,235,0,O,,,,,
PN,5,6,203,0,O,,,,,
PPN,3,1,119,0,O,,,,,
PPN,3,2,201,0,O,,,,,
PPN,3,3,22,0,O,,,,,
PPN,3,4,23,0,O,,,,,
PPN,3,5,273,0,O,,,,,
PPN,3,6,235,0,O,,,,,
PPN,3,7,203,0,O,,,,,
PPN,3,8,272,0,O,,,,,
PPN,3,9,281,0,O,,,,,
PPN,3,10,227,0,O,,,,,
PPN,3,11,229,0,O,,,,,
PPN,3,12,298,0,O,,,,,
PPN,3,13,252,0,O,,,,,
PPN,3,14,237,0,O,,,,,
PPN,3,15,305,0,O,,,,,
PPN,4,1,292,0,O,,,,,
PPN,4,2,368,0,O,,,,,
PPN,4,3,22,0,O,,,,,
PPN,4,4,23,0,O,,,,,
PPN,4,5,273,0,O,,,,,
PPN,4,6,235,0,O,,,,,
PPN,4,7,203,0,O,,,,,
PPN,4,8,272,0,O,,,,,
PPN,4,9,281,0,O,,,,,
PPN,4,10,227,0,O,,,,,
PPN,4,11,229,0,O,,,,,
PPN,4,12,298,0,O,,,,,
PPN,4,13,252,0,O,,,,,
PPN,4,14,237,0,O,,,,,
PPN,4,15,305,0,O,,,,,
PPN,4,16,356,0,O,,,,,
PPN,5,1,292,0,O,,,,,
PPN,5,2,201,0,O,,,,,
PPN,5,3,22,0,O,,,,,
PPN,5,4,23,0,O,,,,,
PPN,5,5,273,0,O,,,,,
PPN,5,6,235,0,O,,,,,
PPN,5,7,203,0,O,,,,,
PPN,5,8,272,0,O,,,,,
PPN,5,9,281,363,O,,,,,
PPN,5,10,227,0,O,,,,,
PPN,5,11,229,0,O,,,,,
PPN,5,12,298,0,O,,,,,
PPN,5,13,393,0,O,,,,,
PPN,5,14,237,0,O,,,,,
PPN,5,15,305,0,O,,,,,
PPN,5,16,356,0,O,,,,,
PPN,5,17,395,0,O,,,,,
PPN,5,18,396,0,O,,,,,
PPN,5,19,397,0,O,,,,,
PPN,6,1,246,0,O,15,,15,,O
PPN,6,2,247,0,O,194,,194,,O
PPN,6,3,248,0,O,30,,30,,O
PPN,6,4,249,0,O,30,,30,,O
PPN,6,5,250,0,O,20,,20,,O
PPN,6,6,251,0,O,20,,20,,O
PPN,6,7,252,360,O,5,,5,,B
PPN,6,8,253,297,O,4,,4,,C
PPN,6,9,254,363,O,227,,227,,O
PPN,6,10,255,200,O,1,,1,,O
PPN,6,11,256,0,O,1,,1,,O
PPN,6,12,257,61,O,3,,3,,C
PPN,6,13,258,203,O,5,,5,,O
PPN,6,14,259,0,O,227,,227,,O
PPN,6,15,260,0,O,26,,26,,O
PPN,6,16,261,465,O,1,,1,,O
PPN,6,17,262,448,O,483,,483,,O
PPN,6,18,263,0,O,17,,17,,B
PPN,6,19,264,444,O,1,,1,,O
PPN,6,20,265,0,O,26,,26,,O
PPN,6,21,266,0,O,26,,26,,O
PPN,6,22,267,0,O,199,,199,,O
PPN,6,23,268,0,O,705,,705,,O
PPN,6,24,269,0,O,705,,705,,O
PPN,7,1,244,0,O,15,,15,,O
PPN,7,2,245,0,O,194,,194,,O
PPN,7,3,246,0,O,30,,30,,O
PPN,7,4,247,0,O,30,,30,,O
PPN,7,5,248,0,O,20,,20,,O
PPN,7,6,249,0,O,20,,20,,O
PPN,7,7,250,360,O,5,,5,,B
PPN,7,8,251,297,O,4,,4,,C
PPN,7,9,252,363,O,227,,227,,O
PPN,7,10,253,200,O,1,,1,,O
PPN,7,11,254,0,O,4,,4,,O
PPN,7,12,255,61,O,3,,3,,C
PPN,7,13,256,203,O,5,,5,,O
PPN,7,14,257,0,O,227,,227,,O
PPN,7,15,258,0,O,24,,24,,O
PPN,7,16,259,465,O,1,,1,,O
PPN,7,17,260,448,O,705,,705,,O
PPN,7,18,261,0,O,17,,17,,B
PPN,7,19,262,444,O,1,,1,,O
PPN,7,20,263,0,O,24,,24,,O
PPN,7,21,264,0,O,24,,24,,O
PPN,7,22,265,0,O,199,,199,,O
PPN,7,23,266,0,O,705,,705,,O
PPN,7,24,267,0,O,705,,705,,O
PPN,8,1,767,0,O,,,,15=,O
PPN,8,2,768,0,O,,,,,O
PPN,8,3,769,0,O,,,,30#,O
PPN,8,4,770,0,O,,,,30#,O
PPN,8,5,771,0,O,,,,20#,O
PPN,8,6,772,0,O,,,,20#,O
PPN,8,7,773,0,O,,,,,W
PPN,8,8,774,297,O,,,,,B
PPN,8,9,775,363,O,,,,,C
PPN,8,10,776,200,O,1..5,1,5,,O
PPN,8,11,777,0,O,,,,4=,O
PPN,8,12,778,61,O,3..3,3,3,,C
PPN,8,13,779,203,O,1..5,1,5,,O
PPN,8,14,780,0,O,,,,,O
PPN,8,15,781,0,O,,,,,O
PPN,8,16,782,465,O,1..1,1,1,,O
PPN,8,17,783,448,O,,,,,O
PPN,8,18,784,0,O,,,,,W
PPN,8,19,785,444,O,1..1,1,1,,O
PPN,8,20,786,0,O,,,,,O
PPN,8,21,787,0,O,,,,,O
PPN,8,22,788,0,O,,,,199#,O
PPN,8,23,789,0,O,,,,,O
PPN,8,24,790,0,O,,,,,O
PPN,8,25,791,0,O,,,,4=,O
PPN,8,26,792,904,O,3..3,3,3,,O
PPN,9,1,259,0,O,,,,15=,O
PPN,9,2,260,0,O,,,,,O
PPN,9,3,261,0,O,,,,30#,O
PPN,9,4,262,0,O,,,,30#,O
PPN,9,5,263,0,O,,,,20#,O
PPN,9,6,264,0,O,,,,20#,O
PPN,9,7,265,0,O,,,,,W
PPN,9,8,266,297,O,,,,,B
PPN,9,9,267,363,O,,,,,C
PPN,9,10,268,200,O,1..5,1,5,,O
PPN,9,11,269,0,O,,,,4=,O
PPN,9,12,270,61,O,3..3,3,3,,C
PPN,9,13,271,203,O,1..5,1,5,,O
PPN,9,14,272,0,O,,,,,O
PPN,9,15,273,0,O,,,,,O
PPN,9,16,274,465,O,1..1,1,1,,O
PPN,9,17,275,448,O,,,,,O
PPN,9,18,276,0,O,,,,,W
PPN,9,19,277,444,O,1..1,1,1,,O
PPN,9,20,278,0,O,,,,,O
PPN,9,21,279,0,O,,,,,O
PPN,9,22,280,0,O,,,,199#,O
PPN,9,23,281,0,O,,,,,O
PPN,9,24,282,0,O,,,,,O
PPN,9,25,283,0,O,,,,4=,O
PPN,9,26,284,904,O,3..3,3,3,,O
PPN,61,1,246,0,O,15,,15,,O
PPN,61,2,247,0,O,194,,194,,O
PPN,61,3,248,0,O,30,,30,,O
PPN,61,4,249,0,O,30,,30,,O
PPN,61,5,250,0,O,20,,20,,O
PPN,61,6,251,0,O,20,,20,,O
PPN,61,7,252,360,O,5,,5,,B
PPN,61,8,253,297,O,4,,4,,C
PPN,61,9,254,363,O,227,,227,,O
PPN,61,10,255,200,O,1,,1,,O
PPN,61,11,256,0,O,1,,1,,O
PPN,61,12,257,61,O,3,,3,,C
PPN,61,13,258,203,O,5,,5,,O
PPN,61,14,259,0,O,227,,227,,O
PPN,61,15,260,0,O,26,,26,,O
PPN,61,16,261,465,O,1,,1,,O
PPN,61,17,262,448,O,483,,483,,O
PPN,61,18,263,0,O,17,,17,,B
PPN,61,19,264,444,O,1,,1,,O
PPN,61,20,265,0,O,26,,26,,O
PPN,61,21,266,0,O,26,,26,,O
PPN,61,22,267,0,O,199,,199,,O
PPN,61,23,268,0,O,705,,705,,O
PPN,61,24,269,0,O,705,,705,,O
PPN,81,1,284,0,O,,,,,O
PPN,81,2,285,0,O,,,,,O
PPN,81,3,286,0,O,,,,,O
PPN,81,4,287,0,O,,,,,O
PPN,81,5,288,0,O,,,,,O
PPN,81,6,289,0,O,,,,,O
PPN,81,7,290,0,O,,,,,W
PPN,81,8,291,297,O,,,,,B
PPN,81,9,292,363,O,,,,,C
PPN,81,10,293,200,O,1..5,1,5,,O
PPN,81,11,294,0,O,,,,,O
PPN,81,12,295,61,O,3..3,3,3,,C
PPN,81,13,296,203,O,1..5,1,5,,O
PPN,81,14,297,0,O,,,,,O
PPN,81,15,298,0,O,,,,,O
PPN,81,16,299,465,O,1..1,1,1,,O
PPN,81,17,300,448,O,,,,,O
PPN,81,18,301,0,O,,,,,W
PPN,81,19,302,444,O,1..1,1,1,,O
PPN,81,20,303,0,O,,,,,O
PPN,81,21,304,0,O,,,,,O
PPN,81,22,305,0,O,,,,,O
PPN,81,23,306,0,O,,,,,O
PPN,81,24,307,0,O,,,,,O
PPN,81,25,308,0,O,,,,,O
PPN,81,26,309,904,O,3..3,3,3,,O
PPN,91,1,259,0,O,,,,,O
PPN,91,2,260,0,O,,,,,O
PPN,91,3,261,0,O,,,,,O
PPN,91,4,262,0,O,,,,,O
PPN,91,5,263,0,O,,,,,O
PPN,91,6,264,0,O,,,,,O
PPN,91,7,265,0,O,,,,,W
PPN,91,8,266,297,O,,,,,B
PPN,91,9,267,363,O,,,,,C
PPN,91,10,268,200,O,1..5,,,,O
PPN,91,11,269,0,O,,,,,O
PPN,91,12,270,61,O,3..3,,,,C
PPN,91,13,271,203,O,1..5,,,,O
PPN,91,14,272,0,O,,,,,O
PPN,91,15,273,0,O,,,,,O
PPN,91,16,274,465,O,1..1,,,,O
PPN,91,17,275,448,O,,,,,O
PPN,91,18,276,0,O,,,,,W
PPN,91,19,277,444,O,1..1,,,,O
PPN,91,20,278,0,O,,,,,O
PPN,91,21,279,0,O,,,,,O
PPN,91,22,280,0,O,,,,,O
PPN,91,23,281,0,O,,,,,O
PPN,91,24,282,0,O,,,,,O
PPN,91,25,283,0,O,,,,,O
PPN,91,26,284,904,O,3..3,,,,O
PPN,92,1,725,0,O,,,,15=,O
PPN,92,2,726,0,O,,,,,O
PPN,92,3,727,0,O,,,,30#,O
PPN,92,4,728,0,O,,,,30#,O
PPN,92,5,729,0,O,,,,20#,O
PPN,92,6,730,0,O,,,,20#,O
PPN,92,7,731,0,O,,,,,W
PPN,92,8,732,297,O,,,,,B
PPN,92,9,733,363,O,,,,,C
PPN,92,10,734,200,O,1..5,1,5,,O
PPN,92,11,735,0,O,,,,4=,O
PPN,92,12,736,61,O,3..3,3,3,,C
PPN,92,13,737,203,O,1..5,1,5,,O
PPN,92,14,738,0,O,,,,,O
PPN,92,15,739,0,O,,,,,O
PPN,92,16,740,465,O,1..1,1,1,,O
PPN,92,17,741,448,O,,,,,O
PPN,92,18,742,0,O,,,,,W
PPN,92,19,743,444,O,1..1,1,1,,O
PPN,92,20,744,0,O,,,,,O
PPN,92,21,745,0,O,,,,,O
PPN,92,22,746,0,O,,,,199#,O
PPN,92,23,747,0,O,,,,,O
PPN,92,24,748,0,O,,,,,O
PPN,92,25,749,0,O,,,,4=,O
PPN,92,26,750,904,O,3..3,3,3,,O
PRL,4,1,412,0,O,,,,,
PRL,4,2,413,0,O,,,,,
PRL,4,3,414,0,O,,,,,
PRL,5,1,412,0,O,,,,,
PRL,5,2,413,0,O,,,,,
PRL,5,3,414,0,O,,,,,
PRL,6,1,270,0,O,483,,483,,R
PRL,6,2,271,0,O,20,,20,,O
PRL,6,3,272,0,O,250,,250,,O
PRL,7,1,268,0,O,705,,705,,R
PRL,7,2,269,0,O,20,,20,,O
PRL,7,3,270,0,O,250,,250,,O
PRL,8,1,793,0,O,,,,,R
PRL,8,2,794,0,O,,,,20=,O
PRL,8,3,795,0,O,,,,,O
PRL,9,1,285,0,O,,,,,R
PRL,9,2,286,0,O,,,,20=,O
PRL,9,3,287,0,O,,,,,O
PRL,61,1,270,0,O,483,,483,,R
PRL,61,2,271,0,O,20,,20,,O
PRL,61,3,272,0,O,250,,250,,O
PRL,81,1,310,0,O,,,,,R
PRL,81,2,311,0,O,,,,,O
PRL,81,3,312,0,O,,,,,O
PRL,91,1,285,0,O,,,,,R
PRL,91,2,286,0,O,,,,,O
PRL,91,3,287,0,O,,,,,O
PRL,92,1,751,0,O,,,,,R
PRL,92,2,752,0,O,,,,,O
PRL,92,3,753,0,O,,,,,O
PT,3,1,231,0,O,,,,,
PT,3,2,230,0,O,,,,,
PT,4,1,231,0,O,,,,,
PT,4,2,230,0,O,,,,,
PT,5,1,231,0,O,,,,,
PT,5,2,230,0,O,,,,,
PT,6,1,273,103,O,1,,1,,O
PT,6,2,274,207,O,1,,1,,O
PT,7,1,271,103,O,1,,1,,O
PT,7,2,272,207,O,1,,1,,O
PT,8,1,796,103,O,1..1,1,1,,R
PT,8,2,797,207,O,1..1,1,1,,O
PT,9,1,288,103,O,1..1,1,1,,R
PT,9,2,289,207,O,1..1,1,1,,O
PT,61,1,273,103,O,1,,1,,O
PT,61,2,274,207,O,1,,1,,O
PT,81,1,313,103,O,1..1,1,1,,R
PT,81,2,314,207,O,1..1,1,1,,O
PT,91,1,288,103,O,1..1,,,,R
PT,91,2,289,207,O,1..1,,,,O
PT,92,1,754,103,O,1..1,1,1,,R
PT,92,2,755,207,O,1..1,1,1,,O
PTA,4,1,103,0,O,,,,,
PTA,4,2,104,0,O,,,,,
PTA,4,3,122,0,O,,,,,
PTA,5,1,103,0,O,,,,,
PTA,5,2,104,0,O,,,,,
PTA,5,3,122,0,O,,,,,
PTA,6,1,275,147,O,5,,5,,R
PTA,6,2,276,193,O,9,,9,,O
PTA,6,3,277,0,O,16,,16,,B
PTA,6,4,278,0,O,23,,23,,R
PTA,7,1,273,147,O,5,,5,,R
PTA,7,2,274,193,O,9,,9,,O
PTA,7,3,275,0,O,16,,16,,B
PTA,7,4,276,0,O,23,,23,,R
PTA,8,1,798,147,O,,,,,R
PTA,8,2,799,193,O,,,,,O
PTA,8,3,800,0,O,,,,,W
PTA,8,4,801,0,O,,,,,R
PTA,9,1,290,147,O,,,,,R
PTA,9,2,291,193,O,,,,,O
PTA,9,3,292,0,O,,,,,W
PTA,9,4,293,0,O,,,,,R
PTA,61,1,275,147,O,5,,5,,R
PTA,61,2,276,193,O,9,,9,,O
PTA,61,3,277,0,O,16,,16,,B
PTA,61,4,278,0,O,23,,23,,R
PTA,81,1,315,147,O,,,,,R
PTA,81,2,316,193,O,,,,,O
PTA,81,3,317,0,O,,,,,W
PTA,81,4,318,0,O,,,,,R
PTA,91,1,290,147,O,,,,,R
PTA,91,2,291,193,O,,,,,O
PTA,91,3,292,0,O,,,,,W
PTA,91,4,293,0,O,,,,,R
PTA,92,1,756,147,O,,,,,R
PTA,92,2,757,193,O,,,,,O
PTA,92,3,758,0,O,,,,,W
PTA,92,4,759,0,O,,,,,R
QIP,3,1,259,0,O,,,,,
QIP,3,2,260,0,O,,,,,
QIP,4,1,259,0,O,,,,,
QIP,4,2,260,0,O,,,,,
QIP,5,1,259,0,O,,,,,
QIP,5,2,260,0,O,,,,,
QIP,6,1,279,0,O,12,,12,,R
QIP,6,2,280,0,O,199,,199,,R
QIP,7,1,277,0,O,12,,12,,R
QIP,7,2,278,0,O,199,,199,,R
QIP,8,1,802,0,O,6..12,6,12,,R
QIP,8,2,803,0,O,,,,199#,R
QIP,9,1,294,0,O,6..12,6,12,,R
QIP,9,2,295,0,O,,,,199#,R
QIP,61,1,279,0,O,12,,12,,R
QIP,61,2,280,0,O,199,,199,,R
QIP,81,1,319,0,O,6..12,6,12,,R
QIP,81,2,320,0,O,,,,,R
QIP,91,1,294,0,O,6..12,,,,R
QIP,91,2,295,0,O,,,,,R
QIP,92,1,760,0,O,6..12,6,12,,R
QIP,92,2,761,0,O,,,,199#,R
QSC,3,1,306,0,O,,,,,
QSC,3,2,307,0,O,,,,,
QSC,3,3,308,0,O,,,,,
QSC,3,4,309,0,O,,,,,
QSC,4,1,306,0,O,,,,,
QSC,4,2,307,0,O,,,,,
QSC,4,3,308,0,O,,,,,
QSC,4,4,309,0,O,,,,,
QSC,5,1,306,0,O,,,,,
QSC,5,2,307,0,O,,,,,
QSC,5,3,308,0,O,,,,,
QSC,5,4,309,0,O,,,,,
QSC,6,1,281,0,O,12,,12,,R
QSC,6,2,282,209,O,2,,2,,O
QSC,6,3,283,0,O,199,,199,,O
QSC,6,4,284,210,O,3,,3,,O
QSC,7,1,279,0,O,12,,12,,R
QSC,7,2,280,209,O,2,,2,,O
QSC,7,3,281,0,O,199,,199,,O
QSC,7,4,282,210,O,3,,3,,O
QSC,8,1,804,0,O,,,,,R
QSC,8,2,805,209,O,2..2,2,2,,O
QSC,8,3,806,0,O,,,,199#,O
QSC,8,4,807,210,O,3..3,3,3,,O
QSC,9,1,296,0,O,,,,,R
QSC,9,2,297,209,O,2..2,2,2,,O
QSC,9,3,298,0,O,,,,199#,O
QSC,9,4,299,210,O,3..3,3,3,,O
QSC,61,1,281,0,O,12,,12,,R
QSC,61,2,282,209,O,2,,2,,O
QSC,61,3,283,0,O,199,,199,,O
QSC,61,4,284,210,O,3,,3,,O
QSC,81,1,321,0,O,,,,,R
QSC,81,2,322,209,O,2..2,2,2,,O
QSC,81,3,323,0,O,,,,,O
QSC,81,4,324,210,O,3..3,3,3,,O
QSC,91,1,296,0,O,,,,,R
QSC,91,2,297,209,O,2..2,,,,O
QSC,91,3,298,0,O,,,,,O
QSC,91,4,299,210,O,3..3,,,,O
QSC,92,1,762,0,O,,,,,R
QSC,92,2,763,209,O,2..2,2,2,,O
QSC,92,3,764,0,O,,,,199#,O
QSC,92,4,765,210,O,3..3,3,3,,O
RCD,3,1,268,0,O,,,,,
RCD,3,2,257,0,O,,,,,
RCD,3,3,246,0,O,,,,,
RCD,4,1,268,0,O,,,,,
RCD,4,2,257,0,O,,,,,
RCD,4,3,246,0,O,,,,,
RCD,5,1,268,0,O,,,,,
RCD,5,2,257,0,O,,,,,
RCD,5,3,246,0,O,,,,,
RCD,6,1,285,0,O,12,,12,,O
RCD,6,2,286,440,O,3,,3,,O
RCD,6,3,287,0,O,2,,2,,O
RCD,7,1,283,0,O,12,,12,,O
RCD,7,2,284,440,O,3,,3,,O
RCD,7,3,285,0,O,2,,2,,O
RCD,8,1,808,0,O,6..12,6,12,,O
RCD,8,2,809,440,O,2..3,2,3,,O
RCD,8,3,810,0,O,1..5,1,5,,O
RCD,9,1,300,0,O,6..12,6,12,,O
RCD,9,2,301,440,O,2..3,2,3,,O
RCD,9,3,302,0,O,1..5,1,5,,O
RCD,61,1,285,0,O,12,,12,,O
RCD,61,2,286,440,O,3,,3,,O
RCD,61,3,287,0,O,2,,2,,O
RCD,81,1,325,0,O,6..12,6,12,,O
RCD,81,2,326,440,O,2..3,2,3,,O
RCD,81,3,327,0,O,1..5,1,5,,O
RCD,91,1,300,0,O,6..12,,,,O
RCD,91,2,301,440,O,2..3,,,,O
RCD,91,3,302,0,O,1..5,,,,O
RCD,92,1,766,0,O,6..12,6,12,,O
RCD,92,2,767,440,O,2..3,2,3,,O
RCD,92,3,768,0,O,1..5,1,5,,O
RFR,4,1,432,0,O,,,,,
RFR,4,2,433,0,O,,,,,
RFR,4,3,434,0,O,,,,,
RFR,4,4,435,0,O,,,,,
RFR,4,5,436,0,O,,,,,
RFR,4,6,437,0,O,,,,,
RFR,4,7,438,0,O,,,,,
RFR,5,1,432,0,O,,,,,
RFR,5,2,433,0,O,,,,,
RFR,5,3,434,0,O,,,,,
RFR,5,4,435,0,O,,,,,
RFR,5,5,436,0,O,,,,,
RFR,5,6,437,0,O,,,,,
RFR,5,7,438,0,O,,,,,
RFR,6,1,288,0,O,33,,33,,R
RFR,6,2,289,1,O,8,,8,,O
RFR,6,3,290,0,O,33,,33,,O
RFR,6,4,291,0,O,33,,33,,O
RFR,6,5,292,0,O,20,,20,,O
RFR,6,6,293,0,O,20,,20,,O
RFR,6,7,294,0,O,199,,199,,O
RFR,7,1,286,0,O,33,,33,,R
RFR,7,2,287,1,O,8,,8,,O
RFR,7,3,288,0,O,33,,33,,O
RFR,7,4,289,0,O,33,,33,,O
RFR,7,5,290,0,O,20,,20,,O
RFR,7,6,291,0,O,20,,20,,O
RFR,7,7,292,0,O,199,,199,,O
RFR,8,1,811,0,O,,,,,R
RFR,8,2,812,1,O,,,,,O
RFR,8,3,813,0,O,,,,,O
RFR,8,4,814,0,O,,,,,O
RFR,8,5,815,0,O,,,,20=,O
RFR,8,6,816,0,O,,,,20=,O
RFR,8,7,817,0,O,,,,,O
RFR,9,1,303,0,O,,,,,R
RFR,9,2,304,1,O,,,,,O
RFR,9,3,305,0,O,,,,,O
RFR,9,4,306,0,O,,,,,O
RFR,9,5,307,0,O,,,,20=,O
RFR,9,6,308,0,O,,,,20=,O
RFR,9,7,309,0,O,,,,,O
RFR,61,1,288,0,O,33,,33,,R
RFR,61,2,289,1,O,8,,8,,O
RFR,61,3,290,0,O,33,,33,,O
RFR,61,4,291,0,O,33,,33,,O
RFR,61,5,292,0,O,20,,20,,O
RFR,61,6,293,0,O,20,,20,,O
RFR,61,7,294,0,O,199,,199,,O
RFR,81,1,328,0,O,,,,,R
RFR,81,2,329,1,O,,,,,O
RFR,81,3,330,0,O,,,,,O
RFR,81,4,331,0,O,,,,,O
RFR,81,5,332,0,O,,,,,O
RFR,81,6,333,0,O,,,,,O
RFR,81,7,334,0,O,,,,,O
RFR,91,1,303,0,O,,,,,R
RFR,91,2,304,1,O,,,,,O
RFR,91,3,305,0,O,,,,,O
RFR,91,4,306,0,O,,,,,O
RFR,91,5,307,0,O,,,,,O
RFR,91,6,308,0,O,,,,,O
RFR,91,7,309,0,O,,,,,O
RFR,92,1,769,0,O,,,,,R
RFR,92,2,770,1,O,,,,,O
RFR,92,3,771,0,O,,,,,O
RFR,92,4,772,0,O,,,,,O
RFR,92,5,773,0,O,,,,20=,O
RFR,92,6,774,0,O,,,,20=,O
RFR,92,7,775,0,O,,,,,O
RI,3,1,142,0,O,,,,,
RI,3,2,278,0,O,,,,,
RI,4,1,142,0,O,,,,,
RI,4,2,278,0,O,,,,,
RI,5,1,142,0,O,,,,,
RI,5,2,278,0,O,,,,,
RI,6,1,295,335,O,6,,6,,O
RI,6,2,296,0,O,199,,199,,O
RI,7,1,293,335,O,6,,6,,O
RI,7,2,294,0,O,199,,199,,O
RI,8,1,818,335,O,,,,,O
RI,8,2,819,0,O,,,,199#,O
RI,9,1,310,335,O,,,,,O
RI,9,2,311,0,O,,,,199#,O
RI,61,1,295,335,O,6,,6,,O
RI,61,2,296,0,O,199,,199,,O
RI,81,1,335,335,O,,,,,O
RI,81,2,336,0,O,,,,,O
RI,91,1,310,335,O,,,,,O
RI,91,2,311,0,O,,,,,O
RI,92,1,776,335,O,,,,,O
RI,92,2,777,0,O,,,,199#,O
RMC,4,1,338,0,O,,,,,
RMC,4,2,101,0,O,,,,,
RMC,4,3,102,0,O,,,,,
RMC,5,1,338,0,O,,,,,
RMC,5,2,101,0,O,,,,,
RMC,5,3,102,0,O,,,,,
RMC,6,1,297,145,O,20,,20,,R
RMC,6,2,298,146,O,20,,20,,O
RMC,6,3,299,0,O,16,,16,,B
RMC,6,4,300,0,O,23,,23,,R
RMC,7,1,295,145,O,20,,20,,R
RMC,7,2,296,146,O,20,,20,,O
RMC,7,3,297,0,O,16,,16,,B
RMC,7,4,298,0,O,23,,23,,R
RMC,8,1,820,145,O,,,,,R
RMC,8,2,821,146,O,,,,,O
RMC,8,3,822,0,O,,,,,W
RMC,8,4,823,0,O,,,,,R
RMC,9,1,312,145,O,,,,,R
RMC,9,2,313,146,O,,,,,O
RMC,9,3,314,0,O,,,,,W
RMC,9,4,315,0,O,,,,,R
RMC,61,1,297,145,O,20,,20,,R
RMC,61,2,298,146,O,20,,20,,O
RMC,61,3,299,0,O,16,,16,,B
RMC,61,4,300,0,O,23,,23,,R
RMC,81,1,337,145,O,,,,,R
RMC,81,2,338,146,O,,,,,O
RMC,81,3,339,0,O,,,,,W
RMC,81,4,340,0,O,,,,,R
RMC,91,1,312,145,O,,,,,R
RMC,91,2,313,146,O,,,,,O
RMC,91,3,314,0,O,,,,,W
RMC,91,4,315,0,O,,,,,R
RMC,92,1,778,145,O,,,,,R
RMC,92,2,779,146,O,,,,,O
RMC,92,3,780,0,O,,,,,W
RMC,92,4,781,0,O,,,,,R
RP,3,1,324,0,O,,,,,
RP,3,2,241,0,O,,,,,
RP,3,3,325,0,O,,,,,
RP,3,4,346,0,O,,,,,
RP,4,1,324,0,O,,,,,
RP,4,2,241,0,O,,,,,
RP,4,3,325,0,O,,,,,
RP,4,4,346,0,O,,,,,
RP,5,1,324,0,O,,,,,
RP,5,2,241,0,O,,,,,
RP,5,3,325,0,O,,,,,
RP,5,4,346,0,O,,,,,
RP,6,1,301,0,O,15,,15,,O
RP,6,2,302,0,O,227,,227,,O
RP,6,3,303,191,O,9,,9,,O
RP,6,4,304,291,O,19,,19,,O
RP,7,1,299,0,O,999,,999,,O
RP,7,2,300,0,O,1027,,1027,,O
RP,7,3,301,834,O,11,,11,,O
RP,7,4,302,291,O,32,,32,,O
RP,8,1,824,0,O,,,,999#,O
RP,8,2,825,0,O,,,,,O
RP,8,3,826,834,O,4..11,4,11,,O
RP,8,4,827,291,O,,,,32=,O
RP,9,1,316,0,O,,,,999#,O
RP,9,2,317,0,O,,,,,O
RP,9,3,318,834,O,4..11,4,11,,O
RP,9,4,319,291,O,,,,,O
RP,61,1,301,0,O,15,,15,,O
RP,61,2,302,0,O,227,,227,,O
RP,61,3,303,191,O,9,,9,,O
RP,61,4,304,291,O,19,,19,,O
RP,81,1,341,0,O,,,,,O
RP,81,2,342,0,O,,,,,O
RP,81,3,343,834,O,4..11,4,11,,O
RP,81,4,344,291,O,,,,,O
RP,91,1,316,0,O,,,,,O
RP,91,2,317,0,O,,,,,O
RP,91,3,318,834,O,4..11,,,,O
RP,91,4,319,291,O,,,,,O
RP,92,1,782,0,O,,,,999#,O
RP,92,2,783,0,O,,,,,O
RP,92,3,784,834,O,4..11,4,11,,O
RP,92,4,785,291,O,,,,,O
RPT,6,1,305,335,O,705,,705,,R
RPT,6,2,306,527,O,2,,2,,O
RPT,6,3,307,0,O,10,,10,,O
RPT,6,4,308,0,O,10,,10,,O
RPT,6,5,309,0,O,10,,10,,O
RPT,6,6,310,0,O,10,,10,,C
RPT,6,7,311,136,O,1,,1,,O
RPT,6,8,312,528,O,6,,6,,O
RPT,6,9,313,0,O,10,,10,,O
RPT,6,10,314,0,O,10,,10,,C
RPT,6,11,315,0,O,200,,200,,O
RPT,7,1,303,335,O,705,,705,,R
